id,idmachine,orders,name,unit,idproduct,w3,m1,m3,y1,y2,y3,oh,create_date,create_by,update_date,update_by,number
,KI1-EM-ACM-0542,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0542,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0542,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0543,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0543,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0543,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0543,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0544,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0544,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0544,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0544,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0545,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0545,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0545,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0545,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0546,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0546,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0546,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0546,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0547,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0547,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0547,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0547,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0548,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0548,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0548,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0548,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0549,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0549,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0549,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0549,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0550,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0550,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0550,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0550,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0551,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0551,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0551,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0551,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0552,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0552,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0552,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0552,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0553,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0553,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0553,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0553,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0554,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0554,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0554,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0554,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0555,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0555,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0555,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0555,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0556,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0556,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0556,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0556,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0557,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0557,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0557,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0557,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0560,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0560,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0560,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0560,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-5610,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-5610,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-5610,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-5610,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-5620,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-5620,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-5620,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-5620,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0713,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0713,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0713,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0713,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-5590,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-5590,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-5590,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-5590,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-5600,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-5600,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-5600,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-5600,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0565,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0565,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0565,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0565,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0566,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0566,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0566,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0566,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0567,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0567,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0567,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0567,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0568,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0568,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0568,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0568,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0569,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0569,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0569,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0569,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0570,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0570,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0570,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0570,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0571,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0571,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0571,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0571,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0572,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0572,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0572,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0572,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0573,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0573,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0573,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0573,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0574,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0574,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0574,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0574,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0575,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0575,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0575,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0575,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0576,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0576,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0576,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0576,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0577,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0577,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0577,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0577,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0578,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0578,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0578,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0578,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0579,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0579,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0579,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0579,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0580,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0580,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0580,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0580,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0581,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0581,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0581,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0581,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0582,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0582,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0582,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0582,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0583,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0583,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0583,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0583,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0584,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0584,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0584,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0584,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0585,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0585,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0585,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0585,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0586,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0586,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0586,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0586,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0761,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0761,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0761,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0761,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0762,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0762,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0762,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0762,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0589,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0589,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0589,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0589,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0590,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0590,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0590,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0590,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0591,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0591,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0591,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0591,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0597,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0597,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0597,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0597,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0598,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0598,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0598,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0598,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0599,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0599,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0599,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0599,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0600,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0600,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0600,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0600,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0601,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0601,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0601,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0601,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0602,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0602,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0602,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0602,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0603,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0603,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0603,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0603,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0604,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0604,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0604,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0604,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0605,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0605,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0605,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0605,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0606,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0606,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0606,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0606,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0607,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0607,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0607,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0607,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0608,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0608,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0608,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0608,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0609,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0609,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0609,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0609,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0610,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0610,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0610,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0610,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0611,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0611,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0611,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0611,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0612,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0612,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0612,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0612,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0613,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0613,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0613,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0613,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0615,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0615,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0615,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0615,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0616,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0616,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0616,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0616,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0617,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0617,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0617,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0617,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0714,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0714,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0714,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0714,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0620,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0620,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0620,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0620,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0621,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0621,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0621,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0621,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0622,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0622,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0622,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
